"","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meansym","co.meansym","co.meansym","co.meansym","co.meansym","co.meansym","co.meansym","co.meansym","co.meansym","co.meansym","co.numELT","co.numELT","co.numELT","co.numELT","co.numELT","co.numELT","co.numELT","co.numELT","co.numELT","co.numELT","co.numERT","co.numERT","co.numERT","co.numERT","co.numERT","co.numERT","co.numERT","co.numERT","co.numERT","co.numERT","co.numsym","co.numsym","co.numsym","co.numsym","co.numsym","co.numsym","co.numsym","co.numsym","co.numsym","co.numsym"
"268",2e-05,1.6e-05,1.9e-05,1.7e-05,2.6e-05,2.1e-05,1.4e-05,1.7e-05,1.5e-05,2.1e-05,1.3e-05,1.7e-05,1.5e-05,1.5e-05,1.9e-05,1.9e-05,2.8e-05,2.2e-05,2.7e-05,1.7e-05,1.9e-05,1.5e-05,1.9e-05,1.8e-05,1.4e-05,1.4e-05,2.4e-05,2.4e-05,2.3e-05,1.5e-05,20,16,19,17,26,21,14,17,15,21,13,17,7.5,15,19,19,28,22,27,17,19,15,19,18,14,14,24,24,23,15,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"269",2.1e-05,1.5e-05,1e-05,1.8e-05,1.5e-05,1.4e-05,2.7e-05,1.9e-05,1.1e-05,9e-06,9e-06,1.1e-05,1e-05,1.1e-05,1e-05,1.1e-05,1.7e-05,2.5e-05,1.2e-05,1.6e-05,1.2e-05,1.1e-05,1e-05,1.1e-05,1.4e-05,1.4e-05,1.3e-05,1.1e-05,1e-05,1.5e-05,21,15,10,18,15,14,13.5,9.5,11,9,9,11,10,11,10,5.5,8.5,25,12,16,12,11,10,11,14,14,6.5,5.5,10,15,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1
"270",8e-06,1.2e-05,8e-06,1.6e-05,1.3e-05,1e-05,1.4e-05,1.1e-05,7e-06,8e-06,1e-05,1e-05,8e-06,1.1e-05,1.6e-05,7e-06,6e-06,8e-06,1.3e-05,1.2e-05,9e-06,7e-06,6e-06,7e-06,1e-05,7e-06,1.2e-05,7e-06,1.2e-05,1e-05,8,12,8,16,13,10,14,5.5,7,8,10,10,4,11,16,7,6,8,13,12,9,7,3,7,10,3.5,12,7,12,10,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
"271",1.3e-05,6e-06,7e-06,1.3e-05,1.1e-05,1.1e-05,9e-06,7e-06,1e-05,5e-06,1.3e-05,8e-06,6e-06,8e-06,1.1e-05,7e-06,1e-05,7e-06,1.5e-05,9e-06,9e-06,5e-06,1e-05,8e-06,1.8e-05,1e-05,4e-06,1.4e-05,8e-06,7e-06,13,6,7,13,11,5.5,9,7,10,5,13,8,6,4,11,7,10,7,15,9,4.5,5,10,8,18,10,4,14,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
"272",7e-06,6e-06,1.1e-05,5e-06,6e-06,1.3e-05,5e-06,8e-06,6e-06,6e-06,6e-06,8e-06,6e-06,5e-06,1e-05,5e-06,3e-06,4e-06,9e-06,4e-06,5e-06,4e-06,8e-06,5e-06,5e-06,1.1e-05,6e-06,6e-06,5e-06,7e-06,7,6,11,5,6,13,5,8,6,6,6,8,6,5,5,5,3,4,4.5,4,5,4,8,5,5,11,6,3,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1
"273",6e-06,4e-06,5e-06,4e-06,6e-06,7e-06,1e-05,5e-06,5e-06,5e-06,9e-06,1.1e-05,6e-06,6e-06,9e-06,5e-06,5e-06,1.1e-05,6e-06,5e-06,4e-06,8e-06,5e-06,6e-06,7e-06,6e-06,8e-06,5e-06,3e-06,4e-06,6,4,5,4,6,7,10,5,5,5,9,5.5,6,3,9,5,5,11,6,5,4,4,5,6,7,6,8,5,3,4,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
"274",7e-06,4e-06,5e-06,5e-06,5e-06,3e-06,2e-06,4e-06,8e-06,3e-06,1e-05,4e-06,5e-06,7e-06,3e-06,4e-06,4e-06,5e-06,5e-06,4e-06,3e-06,2e-06,4e-06,1.1e-05,4e-06,1e-05,3e-06,7e-06,7e-06,7e-06,7,4,2.5,5,5,3,2,4,8,3,10,4,5,7,3,4,4,5,5,4,3,2,4,11,4,10,3,3.5,7,7,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
"275",5e-06,3e-06,6e-06,5e-06,3e-06,5e-06,8e-06,3e-06,4e-06,5e-06,5e-06,6e-06,4e-06,7e-06,6e-06,4e-06,4e-06,6e-06,7e-06,4e-06,4e-06,9e-06,5e-06,5e-06,2e-06,4e-06,4e-06,4e-06,4e-06,5e-06,5,3,6,2.5,3,5,8,3,4,5,5,6,4,3.5,6,4,4,6,7,4,4,9,5,5,2,4,4,4,4,5,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"276",1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"277",0.000121,0.000309,0.000185,8.1e-05,0.000133,0.000117,9.7e-05,0.000223,0.000226,0.000132,0.000227,0.000217,0.000193,0.000298,0.000117,0.000188,0.000223,0.000217,0.000182,0.000133,0.000118,0.000104,0.000205,0.000168,0.000164,0.000116,0.000145,0.000129,9.1e-05,0.000112,40.3333333333333,30.9,61.6666666666667,81,44.3333333333333,117,97,55.75,75.3333333333333,132,75.6666666666667,72.3333333333333,27.5714285714286,49.6666666666667,19.5,94,37.1666666666667,43.4,182,44.3333333333333,29.5,104,205,84,164,116,145,129,91,22.4,3,10,3,1,3,1,1,4,3,1,3,3,7,6,6,2,6,5,1,3,4,1,1,2,1,1,1,1,1,5
"278",7.8e-05,5.9e-05,8.3e-05,9.4e-05,4.7e-05,6.2e-05,5.1e-05,4.7e-05,6.5e-05,6.2e-05,6.4e-05,0.000116,4e-05,3.1e-05,6.4e-05,6e-05,5.2e-05,6.8e-05,0.000133,9.4e-05,9.1e-05,0.000109,5.4e-05,4.6e-05,6.9e-05,8.3e-05,7.6e-05,0.00011,8.8e-05,4.8e-05,39,59,83,47,23.5,62,51,47,65,62,64,58,13.3333333333333,31,21.3333333333333,60,26,13.6,66.5,31.3333333333333,91,15.5714285714286,27,46,34.5,83,25.3333333333333,27.5,12.5714285714286,48,2,1,1,2,2,1,1,1,1,1,1,2,3,1,3,1,2,5,2,3,1,7,2,1,2,1,3,4,7,1
"279",4.2e-05,8.2e-05,3.2e-05,3e-05,2.9e-05,4.1e-05,3.8e-05,5.3e-05,2.5e-05,3.5e-05,2.6e-05,4e-05,2.3e-05,3.1e-05,3.5e-05,1.9e-05,3.1e-05,4.3e-05,4.2e-05,2.3e-05,5.2e-05,2.6e-05,2.7e-05,2.7e-05,1.9e-05,5.3e-05,3.4e-05,6.9e-05,7.6e-05,2.9e-05,42,82,32,15,29,20.5,38,26.5,25,35,26,13.3333333333333,11.5,31,35,19,31,21.5,42,23,26,13,9,27,19,13.25,17,69,38,29,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,1,1,2,1,1,2,2,3,1,1,4,2,1,2,1
"280",2.2e-05,5.1e-05,2e-05,3.6e-05,3.2e-05,1.7e-05,5.4e-05,1.6e-05,1.7e-05,2.1e-05,4.4e-05,5.6e-05,2.4e-05,2.9e-05,2.2e-05,2.1e-05,1.7e-05,2.9e-05,3.1e-05,3.1e-05,6.4e-05,1.6e-05,6.9e-05,4.6e-05,2.3e-05,5.9e-05,3.2e-05,2.2e-05,2.6e-05,8.4e-05,7.33333333333333,17,10,18,16,5.66666666666667,27,16,17,21,44,11.2,12,29,22,21,17,29,31,15.5,32,5.33333333333333,69,15.3333333333333,23,29.5,6.4,22,26,84,3,3,2,2,2,3,2,1,1,1,1,5,2,1,1,1,1,1,1,2,2,3,1,3,1,2,5,1,1,1
"281",2.7e-05,2.6e-05,1.5e-05,2.2e-05,1.5e-05,1.8e-05,6.6e-05,3.5e-05,2.6e-05,3.5e-05,1.3e-05,2.6e-05,1.6e-05,5e-05,2e-05,1.9e-05,1.4e-05,1.8e-05,1.8e-05,2.2e-05,3.9e-05,1.6e-05,2.5e-05,3.7e-05,1.8e-05,3.4e-05,2.9e-05,1.3e-05,1.2e-05,2.4e-05,9,13,15,22,15,18,66,17.5,8.66666666666667,7,6.5,13,5.33333333333333,12.5,6.66666666666667,19,14,18,18,22,7.8,16,25,12.3333333333333,18,34,14.5,13,4,24,3,2,1,1,1,1,1,2,3,5,2,2,3,4,3,1,1,1,1,1,5,1,1,3,1,1,2,1,3,1
"282",2.4e-05,1.2e-05,1.6e-05,2.7e-05,1.7e-05,1.1e-05,1.1e-05,1.1e-05,1.4e-05,2.8e-05,1.8e-05,8e-06,1.8e-05,2.9e-05,3e-05,1.8e-05,3.2e-05,1.5e-05,1.3e-05,1.8e-05,1.3e-05,1e-05,2.7e-05,2.6e-05,3e-05,1.7e-05,2.6e-05,3.1e-05,3.9e-05,1.2e-05,24,12,16,27,17,3.66666666666667,11,5.5,14,9.33333333333333,18,8,4.5,29,10,6,8,15,6.5,18,13,10,9,13,10,17,13,7.75,19.5,12,1,1,1,1,1,3,1,2,1,3,1,1,4,1,3,3,4,1,2,1,1,1,3,2,3,1,2,4,2,1
"283",1.2e-05,3.5e-05,9e-06,8e-06,8e-06,1e-05,2e-05,7e-06,9e-06,9e-06,2e-05,2.5e-05,1.6e-05,1.1e-05,2.9e-05,1.1e-05,1.9e-05,9e-06,1.1e-05,1.4e-05,1e-05,2.7e-05,1.8e-05,2.4e-05,2.4e-05,9e-06,2e-05,1.1e-05,1.3e-05,9e-06,12,17.5,9,8,8,10,10,7,9,9,10,25,8,11,7.25,11,19,9,11,7,5,27,18,24,24,4.5,6.66666666666667,5.5,13,9,1,2,1,1,1,1,2,1,1,1,2,1,2,1,4,1,1,1,1,2,2,1,1,1,1,2,3,2,1,1
"284",9e-06,5e-06,1.2e-05,9e-06,4.3e-05,2.2e-05,8e-06,7e-06,6e-06,7e-06,1.1e-05,1.1e-05,7e-06,1.1e-05,1.5e-05,6e-06,1.8e-05,1e-05,6e-06,1.3e-05,3.6e-05,1.5e-05,9e-06,2.6e-05,1e-05,1.3e-05,1.5e-05,1.2e-05,1.3e-05,1.8e-05,9,5,6,9,10.75,7.33333333333333,8,7,6,7,11,11,7,11,15,6,18,5,6,4.33333333333333,9,7.5,9,6.5,10,13,15,12,6.5,9,1,1,2,1,4,3,1,1,1,1,1,1,1,1,1,1,1,2,1,3,4,2,1,4,1,1,1,1,2,2
"285",7e-06,8e-06,1.2e-05,7e-06,1.2e-05,1.2e-05,1.2e-05,8e-06,3e-06,8e-06,1.3e-05,3e-06,6e-06,5e-06,6e-06,7e-06,2.3e-05,7e-06,7e-06,2e-05,7e-06,2e-05,9e-06,8e-06,1.7e-05,9e-06,9e-06,1.8e-05,7e-06,1.3e-05,7,8,12,7,12,12,12,8,3,8,4.33333333333333,3,6,5,6,7,23,7,2.33333333333333,10,3.5,20,9,2.66666666666667,8.5,9,3,6,7,6.5,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,2,2,1,1,3,2,1,3,3,1,2
"286",6e-06,1.6e-05,6e-06,4e-06,6e-06,3e-06,4e-06,1.1e-05,1.7e-05,1.4e-05,5e-06,8e-06,8e-06,5e-06,2.2e-05,3e-06,1.5e-05,9e-06,7e-06,6e-06,7e-06,5e-06,4e-06,1.1e-05,5e-06,1e-05,1.5e-05,1e-05,2.3e-05,1.7e-05,6,16,6,4,6,3,4,11,17,14,5,8,4,5,11,3,7.5,4.5,7,6,7,5,2,3.66666666666667,5,10,15,5,11.5,17,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,3,1,1,1,2,2,1
"287",1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"288",1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"289",0.999526,0.99955,0.999351,0.999464,0.99976,0.999601,0.999397,0.999587,0.999374,0.999514,0.999624,0.99948,0.999267,0.999531,0.999278,0.999701,0.999344,0.999607,0.999444,0.999726,0.999614,0.999697,0.99962,0.999644,0.999667,0.999622,0.999518,0.999467,0.999626,0.99974,17848.6785714286,16659.1666666667,14915.6865671642,18857.8113207547,22721.8181818182,19600.0196078431,14076.014084507,19991.74,14276.7714285714,14698.7352941176,19600.4705882353,16658,14275.2428571429,16941.2033898305,16936.9152542373,28562.8857142857,13879.7777777778,18174.6727272727,15143.0909090909,33324.2,11231.6179775281,11232.5505617978,11760.2352941176,13153.2105263158,10634.7553191489,12815.6666666667,10304.3092783505,9994.67,16387.3114754098,13695.0684931507,56,60,67,53,44,51,71,50,70,68,51,60,70,59,59,35,72,55,66,30,89,89,85,76,94,78,97,100,61,73
"290",0.991737,0.990508,0.991204,0.991312,0.990717,0.991746,0.990874,0.991449,0.991416,0.991287,0.990565,0.991467,0.992023,0.989571,0.991273,0.991816,0.991685,0.990738,0.990388,0.991786,0.991642,0.990161,0.99207,0.991738,0.992933,0.99117,0.991417,0.991356,0.992324,0.992171,1011.97653061224,991.4994994995,1005.27789046653,1075.17570498915,1033.07299270073,1045.04320337197,1087.67727771679,1094.31456953642,1063.75107296137,1103.88307349666,1000.57070707071,1032.778125,1117.14301801802,965.435121951219,1055.66879659212,1069.92017259978,1093.36824696803,969.41095890411,948.647509578544,1094.68653421634,646.441981747067,574.672663958212,663.591973244147,666.042981867025,737.144023756496,681.216494845361,640.036797934151,624.672967863894,710.833810888252,674.487423521414,980,999,986,922,959,949,911,906,932,898,990,960,888,1025,939,927,907,1022,1044,906,1534,1723,1495,1489,1347,1455,1549,1587,1396,1471
"291",0.962805,0.96112,0.961116,0.961993,0.961851,0.961238,0.963226,0.961744,0.962005,0.959334,0.961943,0.960193,0.96032,0.958969,0.961077,0.96246,0.961264,0.962865,0.96035,0.96217,0.963168,0.961361,0.959797,0.960039,0.962188,0.962273,0.960844,0.961366,0.959796,0.961335,259.936555075594,245.05864354921,260.394473042536,255.577311370882,257.86890080429,252.29343832021,263.536525307798,261.770277626565,248.837299534402,246.362095531587,249.660783804827,245.573657289003,253.315747823793,239.682329417646,245.110175975516,258.170600858369,255.723330673051,254.524187153053,251.796014682748,252.936382754995,157.586387434555,160.816493810639,155.081111649701,158.5792864222,159.17088502895,160.942130791102,152.87891805887,159.642311524411,153.395556976187,155.530658469503,3704,3922,3691,3764,3730,3810,3655,3674,3866,3894,3853,3910,3791,4001,3921,3728,3759,3783,3814,3804,6112,5978,6189,6054,6045,5979,6285,6022,6257,6181
"292",0.899552,0.900153,0.900892,0.900409,0.900477,0.903306,0.898815,0.89821,0.899042,0.898674,0.90373,0.899163,0.901068,0.900461,0.898078,0.89984,0.899741,0.900509,0.899602,0.903218,0.89836,0.900832,0.901105,0.899187,0.898051,0.899496,0.897384,0.900257,0.902287,0.899716,104.102765883578,105.404332552693,105.552665495021,104.955006411004,105.479325289914,106.321327683616,104.720377490388,104.382335851249,104.140159851732,104.569932511054,104.068401658222,105.374780264854,103.286107290234,104.220023148148,103.788050387149,105.615023474178,103.52560119664,101.66053285166,104.763246768371,106.700295333727,63.8584020471993,65.9660222612771,66.0343690458742,66.2482133647683,65.8636596993033,66.5307692307692,64.0531049250535,66.7995102767678,65.5827155109754,65.5435273548481,8641,8540,8535,8579,8537,8496,8583,8605,8633,8594,8684,8533,8724,8640,8653,8520,8691,8858,8587,8465,14068,13656,13646,13573,13635,13520,14010,13477,13758,13727
"293",0.806194,0.80888,0.807498,0.803819,0.809188,0.806377,0.808843,0.806817,0.809674,0.808624,0.807661,0.802048,0.81026,0.809189,0.802795,0.809264,0.807125,0.801939,0.807402,0.804041,0.799963,0.798122,0.80782,0.800943,0.802668,0.804492,0.804435,0.801524,0.80537,0.805885,55.8383432608395,57.0517703484271,56.3030260772556,55.8246406000417,57.1097466299668,56.615670855859,56.4125401032222,55.8892352452203,56.9150850555321,56.8252986647927,56.6859208309938,55.7055146548132,56.0617172905279,56.973104273745,55.8854855551688,55.9695691264956,55.7984790874525,56.5701890519187,56.7873118582079,56.0698047419805,35.9679420889348,35.9013089829517,36.0746661903273,35.4650637619554,35.2960731718042,35.8428157718868,35.4485964834971,35.2256306583458,35.4335870473844,35.702861952862,14438,14178,14342,14399,14169,14243,14338,14436,14226,14230,14248,14398,14453,14203,14365,14459,14465,14176,14218,14340,22241,22231,22393,22584,22741,22445,22693,22754,22729,22572
"294",0.681613,0.679427,0.68334,0.684841,0.671535,0.679993,0.684572,0.671367,0.677903,0.684612,0.683047,0.677123,0.67685,0.679787,0.686884,0.675729,0.678509,0.678511,0.67845,0.687492,0.669045,0.670959,0.672215,0.67147,0.668779,0.681043,0.667868,0.669422,0.669035,0.675402,35.3368759396547,35.8253097811759,35.745148297327,35.9704291191764,35.24193125164,35.2986399501661,35.6213966073473,34.7840526397596,35.3295288722118,36.1711840228245,35.3287990069308,35.3589033942559,35.120900788709,35.7763801905163,36.1670176916596,34.8907419837869,35.3334895589231,35.5968207334348,35.341459603063,35.5495113501215,22.7705738207066,22.7174200101574,22.9691450830315,22.9861016020813,22.653580380733,22.7332598971894,22.7506472271427,22.3416213329773,22.4087285637728,22.8562436548223,19289,18965,19117,19039,19055,19264,19218,19301,19188,18927,19334,19150,19272,19001,18992,19367,19203,19061,19197,19339,29382,29535,29266,29212,29522,29958,29356,29963,29856,29550
"295",0.520396,0.525106,0.516559,0.5148,0.507553,0.515873,0.523921,0.517264,0.521284,0.525975,0.516589,0.522802,0.521362,0.515138,0.51706,0.525947,0.50572,0.519413,0.526116,0.51469,0.509999,0.499831,0.50503,0.502664,0.500492,0.519372,0.502491,0.504653,0.498274,0.502718,24.3585470885602,24.5905216821204,23.9480296708391,24.5318084345961,24.1691904761905,24.0153158605279,24.41042724689,24.3670623704541,24.6248759979215,24.7145475049337,24.5165867780362,24.4895072137905,24.4920373937145,24.5105390874054,24.3150717140842,24.7714299171063,24.306450062482,24.3844420449744,24.0730267673301,24.2252659324108,16.0959128925359,15.8189385068203,15.7728223867079,15.8374239894137,16.4695119944717,16.3170593779453,15.8529513834117,15.8940820761551,15.7891501362571,16.0756587362497,21364,21354,21570,20985,21000,21481,21463,21228,21169,21282,21071,21348,21287,21017,21265,21232,20806,21301,21855,21246,31685,31597,32019,31739,30389,31830,31697,31751,31558,31272
"296",0.314819,0.315157,0.319921,0.304098,0.314975,0.300741,0.304796,0.308695,0.306426,0.306183,0.309854,0.315686,0.314622,0.307297,0.310681,0.308243,0.303846,0.296391,0.312793,0.305139,0.289143,0.294954,0.286329,0.284901,0.29483,0.284254,0.279552,0.280384,0.283504,0.288276,18.1745179540469,17.9709756514797,18.1773295454545,17.9928998284125,18.1730325409647,17.7805959560128,18.3027682699814,18.0396797568957,18.0218784920308,17.9211589113257,18.2880245529127,18.0515782250686,18.264367816092,17.7126635540953,17.7745294353224,18.1822096384121,17.9705464868701,17.860259114191,18.1687383828996,17.9124743175814,12.0280793710221,12.0897651350576,12.0559578947368,11.8309455587393,12.1514239788979,11.9469591896776,11.8424129458612,11.9627954603635,12.034298327532,12.1445844040949,17322,17537,17600,16901,17332,16914,16653,17112,17003,17085,16943,17488,17226,17349,17479,16953,16908,16595,17216,17035,24039,24397,23750,24081,24263,23793,23606,23438,23558,23737
"297",0.007305,0.006527,0.00662,0.008459,0.007746,0.004897,0.008072,0.000401,0.007136,0.007863,0.004626,0.004395,0.00045,0.004305,0.018055,0.011435,0.002308,0.004615,0.013542,0.006867,0.001371,0.000828,0.004823,0.010424,0.010586,0.005302,0.005488,0.003939,0.010411,0.001766,14.877800407332,12.7980392156863,13.4279918864097,14.1929530201342,14.1350364963504,14.1531791907514,13.4086378737542,12.9354838709677,14.3870967741935,14.4806629834254,12.2705570291777,13.9968152866242,13.2352941176471,13.8424437299035,13.5243445692884,14.8893229166667,13.3410404624277,12.9271708683473,14.7355821545158,13.1300191204589,9.39041095890411,7.52727272727273,9.43835616438356,9.98467432950192,9.34333627537511,9.46785714285714,8.92357723577236,11.3189655172414,9.1969964664311,8.33018867924528,491,510,493,596,548,346,602,31,496,543,377,314,34,311,1335,768,173,357,919,523,146,110,511,1044,1133,560,615,348,1132,212
"298",1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"299",1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,0.999995,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,0.999994,1.000001,0.999999,1.000001,0.999992,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1000001,1000001,1000001,1000001,1000001,1000001,499997.5,1000001,1000001,1000001,1000001,1000001,1000001,499997,1000001,499999.5,1000001,333330.666666667,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1
"300",0.999402,0.999388,0.999299,0.999334,0.999223,0.999301,0.999443,0.999418,0.999169,0.999239,0.999487,0.999362,0.999401,0.999405,0.999278,0.999354,0.999277,0.999381,0.999241,0.999163,0.999244,0.999408,0.999346,0.999335,0.999479,0.999458,0.999399,0.999422,0.999359,0.999442,9428.32075471698,9894.93069306931,8190.97540983607,8614.94827586207,8190.35245901639,10302.0721649485,9254.10185185185,9168.97247706422,8257.59504132231,7806.5546875,11105.4111111111,8259.19008264463,9168.81651376147,10303.1443298969,7806.859375,8843.8407079646,8124.20325203252,10094.7575757576,7868.03937007874,7456.44029850746,4626.12962962963,5461.24590163934,5521.24861878453,5204.86979166667,6448.25161290323,6131.64417177914,5287.8253968254,5913.73964497041,5401.94054054054,5844.69005847953,106,101,122,116,122,97,108,109,121,128,90,121,109,97,128,113,123,99,127,134,216,183,181,192,155,163,189,169,185,171
"301",0.989946,0.9894,0.990149,0.990859,0.990204,0.989985,0.990316,0.990601,0.989692,0.989692,0.990202,0.990037,0.990428,0.989931,0.990105,0.99014,0.990232,0.990689,0.989744,0.989503,0.990142,0.991136,0.990413,0.990274,0.991032,0.990933,0.990685,0.990448,0.990717,0.990496,634.580769230769,623.4404536862,636.342544987147,672.680923285811,663.675603217158,639.52519379845,639.326016785023,649.574426229508,631.583918315252,625.595448798989,646.76812540823,638.733548387097,643.135064935065,630.931166347992,628.23921319797,633.892445582586,649.332459016393,676.700136612022,618.59,593.9393757503,375.480470231323,390.98067061144,365.196533923304,370.05754857997,394.676224611709,388.753628874068,366.513133555309,380.064466615503,388.974087161366,376.471303686811,1560,1587,1556,1473,1492,1548,1549,1525,1567,1582,1531,1550,1540,1569,1576,1562,1525,1464,1600,1666,2637,2535,2712,2676,2511,2549,2703,2606,2547,2631
"302",0.959476,0.960189,0.960882,0.95895,0.957929,0.959147,0.95928,0.95913,0.957986,0.958243,0.959473,0.959865,0.957635,0.959598,0.959802,0.958955,0.959417,0.959097,0.958763,0.959582,0.959883,0.960867,0.958625,0.959511,0.959844,0.95926,0.960185,0.960181,0.960502,0.960459,161.066980023502,161.430564895763,164.057025781117,159.32048513042,156.831859855927,162.760393687426,160.387895000836,159.988323603002,153.868615483456,159.600766155896,159.486868351064,164.444920335789,158.759118037135,157.984524201515,159.065628107391,159.745960353157,158.58132231405,157.876049382716,159.900433622415,160.304376879385,92.1192898272553,94.9285714285714,91.3933644770712,91.7226842558073,92.9540964555491,91.2017493820118,94.6461310990636,92.7800753696009,93.8540160250147,94.2273128617679,5957,5948,5857,6019,6108,5893,5981,5995,6226,6004,6016,5837,6032,6074,6034,6003,6050,6075,5996,5986,10420,10122,10489,10461,10326,10518,10145,10349,10234,10193
