"","sigma","mu1","mu2","delta","Delta_B1ELT","Delta_B1ERT","Delta_B1sym","rbar1_sharpELT","rbar1_sharpERT","rbar1_sharpsym","rbar1ELT","rbar1ERT","rbar1sym","rbar2_sharpELT","rbar2_sharpERT","rbar2_sharpsym","co.fracELT","co.fracERT","co.fracsym","co.meanELT","co.meanERT","co.meansym","co.numELT","co.numERT","co.numsym"
"2617",1.6,0.9,0.4,0.9,0.0799253521464097,0.0801260160354777,0.0775074700235486,0.670009567554619,0.668896319432837,0.668820812789315,0.481828614694301,0.48184698074775,0.479743768916952,0.268106305006728,0.267175354720565,0.266584513895912,7.3e-06,9e-06,8.6e-06,7.3,9,6.91666666666667,1,1,1.4
"2618",1.6,0.9,0.4,1,-0.000132402539757488,0.000156310322570951,-0.000545507318329108,0.500433210734544,0.49947903054825,0.499759967487194,0.500146017295354,0.500155853592022,0.499425680855783,0.000154790899432287,-0.000520512721200707,-0.000211220686918402,6.2e-06,7.1e-06,8.1e-06,6,6.4,6.35,1.1,1.1,1.3
"2619",1.6,0.9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"2620",1.6,0.9,0.5,0.1,-0.00950770534564073,-0.00944318119094008,-0.010252173722343,0.364147117938667,0.363848597920702,0.364075204426645,0.087358481855367,0.0872885976146241,0.086586578257199,0.267280930737659,0.267116819115138,0.267236452447103,0.0001434,0.0001623,0.0001431,84.7883333333333,95.2833333333333,81.7583333333333,2.7,2.2,2.1
"2621",1.6,0.9,0.5,0.2,0.0149767492078551,0.0149644429963495,0.0172581480788948,0.500985531838977,0.500635969858529,0.501057314550726,0.150555781083905,0.150531721364329,0.152787248218577,0.365406499962928,0.36506869149055,0.365528214411044,6.69e-05,4.92e-05,7.28e-05,33.2666666666667,37.6,59.45,2.2,1.5,1.5
"2622",1.6,0.9,0.5,0.3,0.0384088546804004,0.0382183007039016,0.0426939963330814,0.583103840501762,0.583005955596339,0.582825111468768,0.202456329745588,0.202430617791751,0.206763375660607,0.419056365436574,0.41879363850849,0.418755732141243,4.05e-05,5.58e-05,4.19e-05,24.7083333333333,29.9916666666667,27.5,2,2.3,1.6
"2623",1.6,0.9,0.5,0.4,0.0583197840268946,0.0580044572217133,0.0631087468732854,0.634961322689193,0.635687037099165,0.635998997806122,0.246759206982917,0.246478493134477,0.251464740616523,0.44652189973317,0.447213001186402,0.447643004062885,3.12e-05,3.14e-05,2.85e-05,22.225,24.0333333333333,17.25,2,1.5,1.9
"2624",1.6,0.9,0.5,0.5,0.0738646095280698,0.0741326453355766,0.078214009608488,0.667992824715173,0.667592983146045,0.668348131564179,0.28516840828478,0.285268137272537,0.289443525368075,0.456689025958463,0.456457491209084,0.457118615804592,2.57e-05,2.17e-05,2.75e-05,15.3833333333333,18.4333333333333,19.0366666666667,1.8,1.5,2.1
"2625",1.6,0.9,0.5,0.6,0.0849116242822323,0.0851449741862995,0.0880220515745244,0.680843006221857,0.680604878279063,0.680436874638098,0.318512911330092,0.318940265610067,0.321409470143479,0.447241719173998,0.446809586855295,0.447049456069143,1.71e-05,1.72e-05,1.82e-05,13.55,12.0333333333333,15.2,1.3,1.6,1.3
"2626",1.6,0.9,0.5,0.7,0.0900775899998052,0.0900503782586153,0.0909727064538848,0.675755512890416,0.676023817779225,0.676191897630642,0.347301807831365,0.347390783285333,0.348526190760493,0.418531295058857,0.418683412752507,0.418638413324034,1.39e-05,1.15e-05,1.09e-05,13.55,9.03333333333333,8.55,1.1,1.4,1.4
"2627",1.6,0.9,0.5,0.8,0.0867680004192601,0.0872866756481159,0.0861280414688108,0.648764424976055,0.648151126741771,0.649029733119631,0.371200060536395,0.371490927315967,0.370560186036018,0.36433236485892,0.36394687507392,0.364597588552424,9.6e-06,1.53e-05,1e-05,6.58333333333333,11.725,8.75,1.6,1.6,1.2
"2628",1.6,0.9,0.5,0.9,0.0702934363621479,0.0707725573959565,0.0687100855286475,0.585911531663819,0.58628487957841,0.585841872242849,0.389843543184838,0.390092094081685,0.388213850971711,0.266361424841128,0.266965342892682,0.266338106799785,9.9e-06,9.4e-06,1.5e-05,7.33333333333333,8.65,11.5,1.3,1.2,1.7
"2629",1.6,0.9,0.5,1,0.000187078605797849,0.000515733750011337,-8.02276336720909e-05,0.399655239627795,0.400806543294658,0.3999034552076,0.400023321083931,0.400292245719705,0.399746470719425,-0.000181002850338345,0.00103003132496457,7.67568545031696e-05,9.5e-06,1.13e-05,9.9e-06,6.55,9.2,9.3,1.4,1.5,1.2
"2630",1.6,0.9,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"2631",1.6,0.9,0.6,0.1,0.00052485044374988,0.000489136535812634,-0.000494985274030346,0.337980924544169,0.338443928203727,0.338345859774108,0.0715040816386676,0.0715688056938902,0.0705115532388179,0.267001693349251,0.267364259045649,0.267339321261259,0.000344,0.0003016,0.0003373,126.471691176471,70.8554445554445,127.930043290043,6.6,6,5.7
"2632",1.6,0.9,0.6,0.2,0.0227548560142178,0.0225882597101041,0.0247265659574645,0.464882877542808,0.465243503385652,0.464903845479114,0.122448640345911,0.12231260544937,0.124279821690835,0.365189093211115,0.365519157646386,0.365350589745743,0.0001023,0.0001229,0.0001374,24.7890476190476,38.9028174603175,46.1261904761905,5.5,4.2,3.9
"2633",1.6,0.9,0.6,0.3,0.0427988311843585,0.0425891625718069,0.0463222475816792,0.539529873980711,0.539637228582704,0.540042864813098,0.163650976359969,0.163331688867684,0.167458155253611,0.4186777288051,0.418894702286827,0.418906957141165,7.25e-05,9.16e-05,6.51e-05,35.9607142857143,24.6452380952381,26.7222222222222,2.9,4.2,3
"2634",1.6,0.9,0.6,0.4,0.0586909687517015,0.0581828638565165,0.0633647018606761,0.586891237782678,0.585974915404719,0.585690054803007,0.197930868446511,0.197889809449389,0.202542937559115,0.447651338087869,0.446267969811847,0.446511819104568,5.56e-05,4.77e-05,4.71e-05,23.9335714285714,34.3,27.83,3.1,2.1,2.3
"2635",1.6,0.9,0.6,0.5,0.0707856366195573,0.0707350730025005,0.0755022685692248,0.611875356100124,0.612625625657014,0.612447875455406,0.227049545066728,0.227144108972478,0.231708239587254,0.455611447652954,0.456216589687036,0.456241904437377,5.23e-05,3.21e-05,4.23e-05,15.45,17.6416666666667,23.5783333333333,3.5,2.1,2.3
"2636",1.6,0.9,0.6,0.6,0.0790094503576677,0.0786678420310274,0.0819468003090233,0.620551077400984,0.62040262069245,0.620672818727296,0.252084203674264,0.252104014334787,0.255353226657446,0.447476324084387,0.446966448388691,0.447266392378874,2.76e-05,2.82e-05,2.74e-05,14.8375,12.9666666666667,12.6333333333333,2.1,2.4,2.2
"2637",1.6,0.9,0.6,0.7,0.0816620955838583,0.0813134656236037,0.0834162882159864,0.609348787593675,0.609678489733475,0.610523944845434,0.272650896777416,0.272560085097382,0.274409014659058,0.418359986400117,0.418431870259697,0.419531218402363,2.33e-05,2.02e-05,2.69e-05,16.7,14,12.22,1.8,1.5,2.3
"2638",1.6,0.9,0.6,0.8,0.0767398364860127,0.0773258759502506,0.0765940269355921,0.57577013125888,0.576088746420236,0.576704893767377,0.288194500664655,0.288659104277208,0.288179003787217,0.364315467080237,0.364755518093279,0.365119916915753,1.85e-05,1.27e-05,2.39e-05,15.5,11.35,12.7833333333333,1.2,1.2,2.1
"2639",1.6,0.9,0.6,0.9,0.0604406841006787,0.0608481708501696,0.0589787945444356,0.505536578620915,0.506649447338016,0.505825854814817,0.298761987822527,0.299108375394816,0.297207853448524,0.267215274899067,0.268389242793369,0.267596795910728,1.57e-05,1.65e-05,1.21e-05,13.5,11.8,9.55,1.2,1.6,1.4
"2640",1.6,0.9,0.6,1,-8.23091056459757e-05,-0.000197892161306976,-0.000277984904049533,0.299848309019403,0.300438456907154,0.300552537642715,0.299799011275545,0.299915982633458,0.299736039196795,-3.30113617875403e-05,0.000324582112388698,0.000538513541870644,1.39e-05,1.18e-05,1.36e-05,10,8.53333333333333,7.48333333333333,1.5,1.5,1.9
"2641",1.6,0.9,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"2642",1.6,0.9,0.7,0.1,0.0106633327665052,0.0108130698602395,0.00959362604814685,0.313148576388381,0.313672574910947,0.31351207651581,0.0568659442519905,0.0570165140192795,0.0556596592095938,0.266945964902896,0.267469130751907,0.267446043354363,0.0008422,0.0007727,0.0008495,365.112121212121,135.546695526696,288.326692868535,4.7,8.1,8.4
"2643",1.6,0.9,0.7,0.2,0.0308036561653708,0.0306068321382104,0.0322936862738114,0.430125358073965,0.430623688812886,0.430410051034361,0.0960567169959475,0.0960024575416434,0.0974080952832452,0.364872297243388,0.365228063409453,0.365295642024927,0.0004886,0.0005754,0.000555,70.0542424242424,48.2052568922306,44.4170243316625,10.1,13.4,14.7
"2644",1.6,0.9,0.7,0.3,0.0474813509853936,0.0474050701318339,0.0508874073784198,0.497980206390991,0.498021821529233,0.498330316786699,0.126693313387223,0.126720735288666,0.130333691353915,0.418768243989161,0.418706156372401,0.418884032811204,0.0002717,0.000296,0.0002738,39.1512918660287,41.3642156862745,34.0256736620867,10.3,10,10.3
"2645",1.6,0.9,0.7,0.4,0.0602656936996243,0.0597560731062247,0.0646508275473728,0.538531668941024,0.538857987044736,0.538601598363001,0.151640518845667,0.151394631313585,0.156000411868647,0.447156843794981,0.447219428837375,0.447252014041727,0.0002344,0.0001471,0.0001628,31.5420641042898,33.9418560606061,25.694696969697,12.2,5.6,8.7
"2646",1.6,0.9,0.7,0.5,0.0689385079263626,0.0685346918834076,0.0736107353063808,0.559423399114053,0.55891864393064,0.558498618429206,0.171775518892712,0.171529694533353,0.176402187212754,0.456586388147704,0.455923641280695,0.455707166522833,7.69e-05,9.36e-05,7.95e-05,30.3190476190476,42.6958333333333,21.9066666666667,3.5,4.2,4.2
"2647",1.6,0.9,0.7,0.6,0.0738138390976546,0.0735243007370516,0.0770380360742939,0.562485435377971,0.560994750089253,0.561117052191658,0.187960671984587,0.18761819348721,0.191204769330796,0.448338602491038,0.446900857339095,0.446950318935156,3.79e-05,6.16e-05,8.24e-05,19.4483333333333,24.4416666666667,16.4666666666667,2.5,2.9,5.4
"2648",1.6,0.9,0.7,0.7,0.0735689792109464,0.0732159731286263,0.0750455146258256,0.545683951786161,0.545341050195758,0.545133180367249,0.199630890864494,0.199439588727869,0.201350960108915,0.419622040132614,0.419117434596516,0.41882773488416,3.46e-05,3.29e-05,5.33e-05,11.3283333333333,14.1583333333333,22.0431818181818,3.3,3,4.5
"2649",1.6,0.9,0.7,0.8,0.0672332215324013,0.0664502784354274,0.0676027334861985,0.504109068079356,0.505117870045745,0.504229258172326,0.206953658786746,0.206607287348927,0.207252866018623,0.364388630825011,0.364960861132246,0.364579125639902,3.55e-05,3.05e-05,3.98e-05,14.0511904761905,12.2785714285714,19.3833333333333,3.2,3,2.3
"2650",1.6,0.9,0.7,0.9,0.0511166482907617,0.051350487707636,0.0484822260758834,0.424526234053812,0.424478178323919,0.424588799587352,0.208815872433223,0.208902898844314,0.206576705309043,0.266827009911351,0.266925767187242,0.266494320354193,2.54e-05,3.65e-05,2.73e-05,16.4333333333333,14.68,11.825,1.8,3.2,2.7
"2651",1.6,0.9,0.7,1,-0.000181956261671402,-1.22448385782386e-05,0.000240504371790352,0.200408306873996,0.20025940610617,0.200137141077568,0.199900090219348,0.199937054402791,0.200319903779941,0.000326260392977201,0.000310106864801696,5.77416694178375e-05,2.29e-05,2.4e-05,2.17e-05,12.3833333333333,9.9547619047619,9.36333333333333,2,2.6,2.6
"2652",1.6,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"2653",1.6,0.9,0.8,0.1,0.0207496796809167,0.0206738795909583,0.0192421561967941,0.289751534657466,0.290038143436838,0.289913472139635,0.0433227073869961,0.043339468166549,0.0419357469122935,0.267178506951387,0.267372554861248,0.267219881424135,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"2654",1.6,0.9,0.8,0.2,0.0394246275027788,0.0393759678110302,0.0403454250311583,0.396841261141509,0.396524123260882,0.397168057840232,0.0714083050796207,0.0712867290189329,0.0723771497981869,0.364857583564667,0.36461336205298,0.365136333073204,0.0009518,0.0009141,0.0009541,294.854285714286,458.855158730159,268.063744588745,4.4,4.6,6.3
"2655",1.6,0.9,0.8,0.3,0.0529254356156547,0.052922200504641,0.0560645264648145,0.457918087162895,0.457194417762131,0.457958550128704,0.0918777599076996,0.091801097497679,0.0951267201065836,0.418965762870851,0.418315520769094,0.418896356486935,0.0008475,0.0007298,0.0008803,196.364343711844,121.68293040293,122.016082126937,8.6,9,10.5
"2656",1.6,0.9,0.8,0.4,0.0619206815623583,0.0621398477173914,0.0667575392207332,0.492011765954252,0.492180824112222,0.491805686761741,0.106989639662204,0.107117872736713,0.111613246711548,0.446942807854405,0.447202799092901,0.446949979270926,0.0007795,0.0007293,0.0007385,87.6245472135727,51.2663472964944,57.2174489399489,13.7,15.5,16.7
"2657",1.6,0.9,0.8,0.5,0.0674762965149581,0.0673205749092747,0.0722951641988435,0.506602528402252,0.506703310342083,0.507126033728445,0.11819622403997,0.118036505048505,0.123052000066638,0.455882600877241,0.455987380202854,0.45636919786065,0.0003944,0.0005521,0.0005843,26.583529346752,35.5584768170426,29.4448909415142,14.9,15.6,21.1
"2658",1.6,0.9,0.8,0.6,0.0689269687412364,0.0693071686922182,0.0733027936219428,0.502557239994409,0.503782343866121,0.503100744873655,0.125214864976718,0.125412679640828,0.129321458412993,0.446269343758927,0.447676832917512,0.447082080082605,0.0003133,0.0004346,0.0004025,29.5348969331322,31.5127792417346,25.5188259441708,12.6,15.4,18.8
"2659",1.6,0.9,0.8,0.7,0.0661866190353322,0.0654318872033087,0.0683379482266393,0.480308362378381,0.481069960319966,0.480573647890968,0.12856507998415,0.128097139909776,0.130921129783385,0.417929901429563,0.418404707613499,0.417990466334222,0.0001609,0.0002286,0.0002577,16.4625575796752,20.8064194139194,18.1543302701197,11,10.8,15.3
"2660",1.6,0.9,0.8,0.8,0.0578557598608248,0.0579036220022834,0.0578158313503714,0.434066800551379,0.434429001348206,0.435349093480096,0.127300328627391,0.127023078176393,0.127099030454083,0.364622231784812,0.365309545174096,0.366065894376383,0.0001067,0.0001358,0.0001621,16.9147525252525,16.3187354312354,13.8097921522922,6.9,8.2,12.1
"2661",1.6,0.9,0.8,0.9,0.0413541126671977,0.0407935927285944,0.0389081347148416,0.345364421409802,0.345674346385042,0.346117803306803,0.119582451566777,0.119104496171694,0.117646199391243,0.267136082510223,0.267363442941943,0.267379738630401,7.74e-05,7.04e-05,6.8e-05,13.6844805194805,21.712380952381,14.5070833333333,6.1,4.3,5.2
"2662",1.6,0.9,0.8,1,0.000478835405267877,-0.000669340511891682,-5.2248808243558e-05,0.0983568137437416,0.0994219640816613,0.0996197026516982,0.0998002044714365,0.0992139737417902,0.0999329267619899,-0.000964555322426918,-0.000461350172020606,-0.000365472918535238,5.51e-05,3.3e-05,2.25e-05,14.1990476190476,12.83,16.175,4.2,3.5,1.9
"2663",1.6,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"2664",1.6,0.9,0.9,0.1,0.0309412156051193,0.0308125729811968,0.0292048472993526,0.267462992569134,0.267655920481606,0.267488045370345,0.0309108215351085,0.0308798619039656,0.0293100051035979,0.267493386639145,0.267588631558837,0.267382887566099,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"2665",1.6,0.9,0.9,0.2,0.0485018204961015,0.048410367948319,0.0489232175002945,0.365294264665057,0.36514139084798,0.364921530386215,0.048486585106749,0.0484399504643987,0.0489612345571328,0.36530950005441,0.365111808331901,0.364883513329377,0.001001,0.0010005,0.001001,1001,934.1,1001,1,1.2,1
"2666",1.6,0.9,0.9,0.3,0.0593269354197234,0.0588032396728355,0.062188842865525,0.41915923890746,0.41871107900878,0.418674052830527,0.059387579850035,0.0591619742900506,0.062018390307847,0.419098594477149,0.418352344391565,0.418844505388205,0.0009971,0.0009904,0.0009919,732.266666666667,609.348333333333,633.48,1.6,2.5,2.1
"2667",1.6,0.9,0.9,0.4,0.0652709647350558,0.0652576363075756,0.0694889270155765,0.447472119985406,0.446907065228946,0.446984720548865,0.0652639899973674,0.0652499751901332,0.069486453133632,0.447479094723095,0.446914726346388,0.446987194430809,0.0009577,0.0009679,0.0009726,303.655681818182,237.141666666667,210.250163398693,5,5.3,7.8
"2668",1.6,0.9,0.9,0.5,0.0673544741606259,0.0671526470305745,0.0716128908350766,0.456290209811006,0.456020581528546,0.456124340292507,0.0671615496938895,0.067230206706055,0.0717487274094823,0.456483134277742,0.455943021853065,0.455988503718101,0.0009429,0.0009029,0.0008921,122.118885836386,124.918790412486,62.9627020038785,8.4,10.3,15.6
"2669",1.6,0.9,0.9,0.6,0.065369979030381,0.0649094688942885,0.0695013835154957,0.447883114154852,0.446688853021301,0.447665146084868,0.0653678785440877,0.0650355161681416,0.0696314136224024,0.447885214641146,0.446562805747448,0.447535115977962,0.0008451,0.0008449,0.00077,82.2166618786756,64.9780735930736,35.6817283913751,13.2,15.4,23.8
"2670",1.6,0.9,0.9,0.7,0.0594409287218152,0.0593589253882273,0.0623689750067319,0.418711860188884,0.418988310058186,0.419127886312128,0.0594353173552744,0.0592702856341844,0.0622284973157762,0.418717471555425,0.419076949812229,0.419268364003083,0.0006556,0.0006258,0.0006682,40.075202020202,29.4152490828521,28.8682361436293,17.1,21.5,26.3
"2671",1.6,0.9,0.9,0.8,0.0485314531606871,0.0485080414099149,0.0492801788337172,0.364693501193658,0.364974269877744,0.365072085998334,0.0483623775718737,0.0485895785168948,0.0492957199229737,0.364862576782471,0.364892732770764,0.365056544909078,0.000578,0.0005927,0.0004994,25.6610897797854,26.3683663033031,17.5051198224285,23.6,22.9,29.4
"2672",1.6,0.9,0.9,0.9,0.0312177087492911,0.0307496184846988,0.0296249016978299,0.267075852969002,0.26727251684747,0.267513190033121,0.0310950157280028,0.0309827320155742,0.0293906003959436,0.267198545990291,0.267039403316594,0.267747491335007,0.0003565,0.000428,0.0003411,18.5628479157651,18.7458633302182,13.1567480950202,20,22.6,27.4
"2673",1.6,0.9,0.9,1,2.9950983177654e-05,-7.1450627550155e-05,-6.33549499038405e-05,-0.000333281835689924,0.000320837790788632,0.000465524003238395,0.000105809016754871,-0.000246418398813104,0.000178076420072269,-0.00040913986926714,0.000495805562051581,0.000224092633262283,0.0001697,0.0001138,8.5e-05,13.7897891547924,13.9821428571429,7.37495894909688,11.7,9.4,11.2
"2674",3.2,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"2675",3.2,0.1,0.1,0.1,0.127992405646208,0.129131676243904,0.126615729274706,0.934662030283207,0.934753457113931,0.934576726805191,0.127848295783175,0.128048112320507,0.126388757356005,0.934806140146239,0.935837021037328,0.934803698723891,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"2676",3.2,0.1,0.1,0.2,0.172596421893308,0.172655122489468,0.187319501034715,1.1042443212546,1.10539323132422,1.10426001089863,0.17255145422454,0.172335215824069,0.187993962429243,1.10428928892337,1.10571313798962,1.1035855495041,0.0009988,0.0009995,0.001001,899.8,883.666666666667,1001,1.2,1.3,1
"2677",3.2,0.1,0.1,0.3,0.197441232604635,0.197227274753317,0.224309750927391,1.19300695062571,1.19203920761311,1.19110018251927,0.197219752088197,0.197104304684909,0.224230843996613,1.19322843114215,1.19216217768152,1.19117908945004,0.0009935,0.0009939,0.0009947,543.158333333333,651.47,456.366666666667,2.5,2,2.6
"2678",3.2,0.1,0.1,0.4,0.210099174702295,0.210424223176543,0.243683281716642,1.23689538852613,1.23602585147898,1.23830851627543,0.210241928695126,0.209790810889332,0.243878545160372,1.2367526345333,1.23665926376619,1.23811325283169,0.0009696,0.0009809,0.0009495,216.992012987013,202.135238095238,86.9470238095238,5.6,5.7,11.4
"2679",3.2,0.1,0.1,0.5,0.21353779526079,0.213767199759964,0.25090990782802,1.24952110591759,1.2508606224173,1.25107559088282,0.213726404552995,0.214048714187026,0.250389210361241,1.24933249662539,1.25057910799024,1.2515962883496,0.0008744,0.000899,0.0008896,68.4148329611565,68.0103828197946,40.4935147686423,13.7,14.6,23.9
"2680",3.2,0.1,0.1,0.6,0.209614914219715,0.209430459905163,0.24251740766182,1.23593975267871,1.2357123739035,1.23638142521109,0.20957288139336,0.209962547199221,0.24308302443152,1.23598178550506,1.23518028660944,1.23581580844139,0.0007863,0.0008359,0.0008156,32.0800518700656,41.7585562151482,20.3005869644377,25.3,22.1,41
"2681",3.2,0.1,0.1,0.7,0.197191473099969,0.197126344896161,0.224212230974249,1.19229881897921,1.19195510188203,1.19224533152705,0.197407106974845,0.1965356599503,0.224379576264959,1.19208318510433,1.19254578682789,1.19207798623634,0.0007251,0.0007148,0.0007345,22.6836630147228,23.9103496882624,14.0011126702253,33.3,30.5,53.4
"2682",3.2,0.1,0.1,0.8,0.171686860662291,0.172221016889061,0.187647284407622,1.10679992154827,1.10418928055359,1.10740868308336,0.172208485392492,0.172185838188304,0.187988810679357,1.10627829681807,1.10422445925435,1.10706715681162,0.0005417,0.0005909,0.0005264,13.6384832929498,14.480320170582,9.29874270930008,40.2,41.2,57
"2683",3.2,0.1,0.1,0.9,0.127671465391717,0.12887643790604,0.127336495772539,0.933369588858286,0.932139312121934,0.93362175339749,0.127458095383031,0.128176798541273,0.126854707498227,0.933582958866971,0.932838951486701,0.934103541671801,0.0004022,0.0003978,0.000343,9.69822446509949,10.3363632190452,6.45767745859533,41.5,39.1,53.2
"2684",3.2,0.1,0.1,1,-0.000663641833358898,-0.000355759395319393,-0.000855554207558697,-0.00138836288079615,-6.74301592440269e-05,0.000604702127201531,-0.000874272353465607,2.23276352085718e-05,0.000357539219237806,-0.00117773236068945,-0.000445517189771987,-0.000608391299594973,9.4e-05,7.87e-05,9.32e-05,7.16917124542125,6.16936507936508,5.11291925465838,12.1,11.1,19.3
"2685",3.2,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"2686",3.2,0.1,0.2,0.1,0.144894650055908,0.145498817321879,0.142277132497021,0.902468440990385,0.902029454985182,0.901266706764759,0.112712108893878,0.112559732645988,0.109665148167542,0.934650982152415,0.934968539661074,0.933878691094239,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"2687",3.2,0.1,0.2,0.2,0.186105365226795,0.186870282073829,0.200021421269268,1.06612826717412,1.06610010987032,1.0656732876505,0.147955279611476,0.147849972087014,0.161190844851109,1.10427835278944,1.10512041985713,1.10450386406866,0.0009998,0.0009902,0.0009978,900.3,805.766666666667,808.175,1.2,1.6,1.6
"2688",3.2,0.1,0.2,0.3,0.206985270389236,0.206660804871686,0.232136362702106,1.14978924345618,1.15033484062537,1.14955217516502,0.164110995677471,0.16378585490084,0.189312083104822,1.19266351816794,1.19320979059622,1.19237645476231,0.0009863,0.0009678,0.00099,386.129166666667,324.341818181818,422.711428571429,4.3,5,4
"2689",3.2,0.1,0.2,0.4,0.214952929743537,0.21505458365641,0.247759325331586,1.19171865144027,1.19054933742468,1.19112031388391,0.168798854212705,0.169341603165686,0.201250406284722,1.2378727269711,1.23626231791541,1.23762923293078,0.0009226,0.0009449,0.0009531,123.249305555556,130.145952380952,80.9356703590527,9.6,9.8,12.4
"2690",3.2,0.1,0.2,0.5,0.214328873370374,0.214460627816187,0.250747273917631,1.19953400114784,1.2004043649246,1.20116474033541,0.165032924120268,0.164908158871807,0.200688096832496,1.24882995039794,1.24995683386898,1.25122391742054,0.0008847,0.0008603,0.0008788,59.4721587798167,53.1743983552679,32.4629757326504,16.7,17.6,28.4
"2691",3.2,0.1,0.2,0.6,0.20565843431784,0.205345027260928,0.241796781436843,1.18361932835612,1.18365462948224,1.18270018876546,0.152774443752897,0.152344014608293,0.188362725768432,1.23650331892106,1.23665564213487,1.23613424443387,0.0007865,0.0007952,0.0008041,30.5934083151474,34.6809580588494,19.916984634538,27.2,23.9,42
"2692",3.2,0.1,0.2,0.7,0.187616958772446,0.187790202198759,0.217158020671861,1.13543316884245,1.13652634487799,1.13474881281191,0.1313802394817,0.131441404099397,0.160657225895442,1.19166988813319,1.19287514297735,1.19124960758833,0.000564,0.0005755,0.000656,17.2636068644845,18.1977242447762,12.3309199311429,32.8,31.7,54.6
"2693",3.2,0.1,0.2,0.8,0.159777603595684,0.159899117574168,0.177127011444264,1.04676174708607,1.04387919258123,1.04289165466639,0.0992224518285894,0.0983339532901906,0.11615125442441,1.10731689885316,1.10544435686521,1.10386741168624,0.000433,0.000439,0.0004547,13.54283468074,12.7831504053739,8.58500232534548,32.6,34.8,51.9
"2694",3.2,0.1,0.2,0.9,0.11065248499334,0.110518667759081,0.110660159137832,0.867094726056662,0.866820665137817,0.86738434001316,0.0435944396248639,0.0436689074982657,0.0439240543737517,0.934152771425139,0.933670425398632,0.934120444777241,0.0002762,0.0003119,0.000261,9.73463628924,9.80749234370475,6.05181244541071,30.7,33,43.1
"2695",3.2,0.1,0.2,1,-0.000782108872694318,0.000339957554322226,0.000201108471340297,-0.102201399777158,-0.098234631487408,-0.100524667082208,-0.101330497267339,-0.099704197247367,-0.100107860521612,-0.0016530113825137,0.00180952331428119,-0.000215698089255228,6.79e-05,5.84e-05,5.24e-05,6.04468253968254,6.24926027516545,4.80326423475569,9.4,9.5,11.3
"2696",3.2,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"2697",3.2,0.1,0.3,0.1,0.162805130750015,0.162855071176943,0.15759203550253,0.871385703938836,0.870084819850708,0.870217017156525,0.099097063586003,0.0989374148252959,0.0937478404229508,0.935093771102848,0.934002476202355,0.934061212236105,0.0009954,0.0010006,0.001001,948.15,950.75,1001,1.1,1.1,1
"2698",3.2,0.1,0.3,0.2,0.201034337378309,0.200717608798594,0.21171555190624,1.02847192054772,1.02913266093006,1.03002273283211,0.124844952914623,0.12509864386133,0.135999454980767,1.10466130501141,1.10475162586732,1.10573882975758,0.0009596,0.0009713,0.000999,381.715,303.154761904762,758.483333333333,3.9,4.7,1.7
"2699",3.2,0.1,0.3,0.3,0.217668416100949,0.217583352625522,0.240439537979267,1.10614776098558,1.10602976280804,1.10767348316299,0.132797416398721,0.132884008798444,0.156077289249852,1.19101876068781,1.19072910663512,1.19203573189241,0.0009309,0.0009224,0.000966,102.474218559219,135.777514152514,203.633626373626,9.7,9,6.3
"2700",3.2,0.1,0.3,0.4,0.221471124682095,0.221156977400362,0.252980627784301,1.14356405187956,1.14377348878043,1.14498925054281,0.129753337994783,0.129869203269044,0.161187121617693,1.23528183856687,1.23506126291175,1.23678275670942,0.0008191,0.0008265,0.000886,45.7817563092993,47.8065081361047,44.4598590417358,19.1,19.5,20.7
"2701",3.2,0.1,0.3,0.5,0.216598291086998,0.216311974205081,0.251892302014769,1.15333282841528,1.15284925796365,1.15111314358073,0.118102143856725,0.118178883958213,0.15353034882857,1.25182897564555,1.25098234821052,1.24947509676693,0.0006734,0.000739,0.000835,25.7888451181511,34.1177206007851,27.7282061426708,26.9,22.6,31
"2702",3.2,0.1,0.3,0.6,0.203350329665599,0.203338189671875,0.238868556722036,1.13201581114365,1.13237878406999,1.13195908224849,0.0980766818703985,0.0981260844716659,0.133704058154775,1.23728945893885,1.2375908892702,1.23712358081575,0.0005799,0.000514,0.000662,21.1435108898937,22.8266665094636,15.3678236162196,29,24.8,43.6
